x,y,z,radius
111.748276,251.65239,204.93037,3.402891922563202
111.701074,251.681395,204.831846,3.4085390590945157
111.654839,251.714317,204.734055,3.4195171143453553
111.608455,251.746539,204.636106,3.412139627359291
111.561827,251.777619,204.5379,3.4146418560075382
111.512904,251.810496,204.441417,3.41897010270505
111.465371,251.842361,204.343907,3.4085072456301533
111.421887,251.874197,204.244515,3.4121994495955636
111.376612,251.905707,204.14586,3.4097399083734055
111.328252,251.936061,204.0483,3.4076770474580567
111.284211,251.963996,203.947977,3.3999887336919827
111.240169,251.991931,203.847655,3.411967200139051
111.194292,252.017607,203.747592,3.462723446666263
111.150892,252.041114,203.645875,3.5191135842305585
111.105862,252.073026,203.547191,3.5535143461359096
111.060831,252.104937,203.448507,3.5516928214947003
111.015711,252.139081,203.350621,3.5175780721279217
110.97057,252.173769,203.25293,3.5070759836178618
110.926171,252.208431,203.154896,3.4898104650537634
110.879084,252.241935,203.057747,3.5006344634425197
110.834216,252.276307,202.959822,3.5204154188826635
110.789936,252.311222,202.861818,3.538991076431591
110.742121,252.345875,202.765441,3.551634558264171
110.695379,252.383004,202.669414,3.542513986442436
110.65093,252.419638,202.572126,3.5443647288964324
110.602041,252.456019,202.476925,3.5367040056964196
110.555086,252.491983,202.380573,3.5580830941036936
110.50877,252.527837,202.283858,3.5676360129884883
110.459676,252.565526,202.189233,3.5868677260055954
110.410516,252.603712,202.094852,3.5778387288794087
110.361946,252.643009,202.000632,3.565154512384104
110.311893,252.680219,201.90634,3.554887191931327
110.262802,252.716982,201.811349,3.5585440416990637
110.213093,252.753386,201.716582,3.5606266319505457
110.161249,252.7874,201.622039,3.567240244816547
110.113181,252.822183,201.525789,3.5815966126621137
110.061348,252.856057,201.431211,3.5959239794331235
110.009204,252.890963,201.337155,3.6097580941135092
109.958743,252.926219,201.242343,3.6231831049834278
109.904884,252.964052,201.150406,3.612896336692278
109.851025,253.001885,201.058469,3.5981210768079896
109.799707,253.036543,200.96397,3.5705271427224567
109.74692,253.064668,200.868047,3.579314981728069
109.695883,253.091552,200.770811,3.6039588180918507
109.644775,253.121515,200.674576,3.6187414646530485
109.590503,253.152572,200.580371,3.6168981496657366
109.539755,253.182867,200.484019,3.59797904332148
109.489211,253.211614,200.387093,3.5926944278781736
109.43515,253.237184,200.291133,3.596055238778309
109.385796,253.264597,200.193177,3.6116852121050758
109.336537,253.292198,200.095225,3.6294783260758003
109.281486,253.3221,200.001098,3.6446519657955556
109.229955,253.358766,199.907388,3.6276102016682095
109.178279,253.395301,199.813711,3.613977103356001
